image_urls,chip_info
[],CG091529 Obsolete Denom: $1 Issued: 1964 Added: 2012-10-24 Last Update: 2014-03-29 Color: LT Gray Inserts: 3-Orange Mold: SCrown Inlay: OR-WHITE Catalog#: N1446.E ERROR: Missing one insert Show
['http://themogh.org/cg_pix/nv/93407.jpg'],CG093407 Obsolete Denom: $1 Issued: 1964 Added: 2012-12-01 Last Update: 2014-03-29 Color: LT Gray Mold: SCrown Inlay: OR-WHITE Catalog#: N1446.E2 Contributed by: Jerry Peckinpaugh Show
['http://themogh.org/cg_pix/nv/32932.jpg'],CG032932 Obsolete Denom: $1 Issued: 1960s Added: 2011-03-06 Last Update: 2014-03-29 Color: RED Inserts: 3-Navy Mold: HHL Inlay: HS-GOLD Catalog#: N4266 Contributed by: Cale Guthmiller Show
['http://themogh.org/cg_pix/nv/40979.jpg'],CG040979 Obsolete Denom: $1 Issued: 1968 Added: 2011-08-12 Last Update: 2014-03-29 Color: MAROON Inserts: 3-Navy Mold: Nevada Inlay: HS-GOLD Catalog#: N5979 Contributed by: Robert Storks Show
[],CG040179 Obsolete Denom: $1 Issued: 1960s Added: 2011-07-31 Last Update: 2014-03-29 Color: MUSTARD Mold: DieCar Inlay: HS-GOLD Catalog#: E0202 Incused Show
['http://themogh.org/cg_pix/nv/40180.jpg'],"CG040180 Obsolete Denom: $1 Issued: 1960s Added: 2011-07-31 Last Update: 2014-03-29 Color: TURQUOISE Mold: DieCar Inlay: HS-GOLD Catalog#: E0200 Contributed by: Robert Storks Incused; I'm pretty sure this is not the Borland. If it is, PLEASE inform your local ChipGuide authorities! - Cale Show"
['http://themogh.org/cg_pix/nv/010961.jpg'],CG010961 Obsolete Denom: $1 Issued: 1980s Last Update: 2020-07-01 Color: Orange Inserts: 3-Brown Mold: H&C (LCV) Inlay: HS-GOLD Logo: Poker Catalog#: N1448 Contributed by: Terry Shaffer Updated by: Cale Guthmiller Show
[],CG040178 Obsolete Denom: $1 Issued: 1980s Added: 2011-07-31 Last Update: 2014-03-29 Color: BLUE Mold: 8Suits Inlay: HS-GOLD Catalog#: N7653 Show
['http://themogh.org/cg_pix/nv/s/19775.jpg'],CG019775 Obsolete Denom: $1 Issued: 1980s Last Update: 2018-01-22 Color: Brown Inserts: 6-White Mold: Die4Suit (LOT) Inlay: CIC-Silver Catalog#: N0892.S Contributed by: Shane Wilson Large $1 - smooth coin Show
['http://themogh.org/cg_pix/nv/22846.jpg'],CG022846 Obsolete Denom: $1 Issued: 1980s Added: 2010-11-11 Last Update: 2018-01-22 Color: Brown Inserts: 6-White Mold: Die4Suit (LOT) Inlay: CIC-Silver Catalog#: N0892.P Contributed by: Cale Guthmiller Large $1 - spun coin Show
['http://themogh.org/cg_pix/nv/s/20882.jpg'],CG020882 Obsolete Denom: $1 Issued: 1980s Last Update: 2018-01-22 Color: Brown Inserts: 6-White Mold: Die4Suit (LOT) Inlay: CIC-Silver Catalog#: N1454.S Contributed by: Cale Guthmiller Sm $1 - Smooth Coin Show
['http://themogh.org/cg_pix/nv/s/19396.jpg'],"CG019396 Obsolete Denom: $1 Issued: 1980s Last Update: 2018-01-20 Color: Brown Inserts: 6-White Mold: Die4Suit (LOT) Inlay: CIC-Silver Catalog#: N1454.P Contributed by: Greg Susong Sm $1, Spun Coin Show"
['http://themogh.org/cg_pix/nv/040181.jpg'],CG040181 Obsolete Denom: $1 Issued: 1980s Added: 2011-07-31 Last Update: 2018-01-22 Color: Brown Inserts: 6-White Mold: Die4Suit (LOT) Inlay: CIC-Silver Catalog#: E2970.ES Contributed by: Cale Guthmiller Sm $1 - Smooth Coin - I AS V F GAS Show
['http://themogh.org/cg_pix/nv/s/20881.jpg'],CG020881 Obsolete Denom: $1 Issued: 1980s Last Update: 2018-01-22 Color: Brown Inserts: 6-White Mold: Die4Suit (LOT) Inlay: CIC-Silver Catalog#: E2970.EP Contributed by: Cale Guthmiller Sm $1 - Spun Coin - I AS V F GAS Show
['http://themogh.org/cg_pix/nv/57504.jpg'],CG057504 Obsolete Denom: $5 Issued: 1960s Added: 2011-12-11 Last Update: 2011-12-11 Color: Red Mold: DieCar Inlay: HS Gold Catalog#: E0203 Contributed by: Alex Cilento Poker Show
['http://themogh.org/cg_pix/nv/57498.jpg'],CG057498 Obsolete Denom: $5 Issued: 1960s Added: 2011-12-11 Last Update: 2011-12-11 Color: Mustard Inserts: 3 Br Mold: H&C (CJ) Inlay: R-White Logo: Palm Tree Catalog#: N1453 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/176811.jpg'],CG176811 Obsolete Denom: $5 Issued: 1960s Added: 2017-03-06 Color: Black Inserts: 3-Pink Mold: H&C (CJ) Inlay: HS-GOLD Catalog#: E9320.C Contributed by: David Sarles Cancelled with X's Show
['http://themogh.org/cg_pix/nv/57503.jpg'],CG057503 Obsolete Denom: $5 Issued: 1960s Added: 2011-12-11 Last Update: 2012-04-27 Color: MAROON Inserts: 3 Pink Mold: HCE Inlay: R-WHITE Catalog#: NotInTCR Contributed by: Alex Cilento HS Gold cancelled circle & ZAB Show
['http://themogh.org/cg_pix/nv/72697.jpg'],CG072697 Obsolete Denom: $5 Issued: 1960s Added: 2012-04-29 Last Update: 2014-03-22 Color: Maroon Inserts: 3pnk Mold: HCE Inlay: R-WHITE Catalog#: N1439.C2 Contributed by: Robert Storks Canceled B Show
['http://themogh.org/cg_pix/nv/41241.jpg'],"CG041241 Obsolete Denom: $5 Issued: 1963 Added: 2011-08-13 Last Update: 2011-08-14 Color: MAROON Inserts: 3-Pink Mold: HCE Inlay: R-White Catalog#: N1439 Contributed by: Brian ""Mr. Splashbar"" Cashman Show"
['http://themogh.org/cg_pix/nv/41242.jpg'],"CG041242 Obsolete Denom: $5 Issued: 1963 Added: 2011-08-13 Last Update: 2011-08-14 Color: MAROON Inserts: 3-Pink Mold: HCE Inlay: R-White Catalog#: N1439.C Contributed by: Brian ""Mr. Splashbar"" Cashman Gold canceled circle Show"
['http://themogh.org/cg_pix/nv/57505.jpg'],CG057505 Obsolete Denom: $5 Issued: 1968 Added: 2011-12-11 Last Update: 2012-04-27 Color: PURPLE Mold: Nevada Inlay: HS-GOLD Catalog#: N6049 Contributed by: Alex Cilento Poker Show
['http://themogh.org/cg_pix/nv/57499.jpg'],CG057499 Obsolete Denom: $5 Issued: c1973 Added: 2011-12-11 Last Update: 2011-12-11 Color: Yellow Inserts: 3 Bl Mold: DieCar Inlay: CoinSilver Catalog#: N0903 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/57501.jpg'],CG057501 Obsolete Denom: $5 Issued: c1973 Added: 2011-12-11 Last Update: 2011-12-11 Color: Maroon Inserts: 3 Wh Mold: HCE Inlay: R-White Catalog#: NotInTCR Contributed by: Alex Cilento HS Gold cancelled circle Show
['http://themogh.org/cg_pix/nv/41240.jpg'],"CG041240 Obsolete Denom: $5 Issued: 1980s Added: 2011-08-13 Last Update: 2011-08-14 Color: RED Inserts: 3-Gray Mold: DieCar Inlay: CIC Silver Catalog#: N7250 Contributed by: Brian ""Mr. Splashbar"" Cashman Show"
['http://themogh.org/cg_pix/nv/41239.jpg'],"CG041239 Obsolete Denom: $5 Issued: 1980s Added: 2011-08-13 Last Update: 2018-12-13 Color: Red Inserts: 3-Gray Mold: DieSuits (LOT) Inlay: CIC-Silver Catalog#: N1443 Contributed by: Brian ""Mr. Splashbar"" Cashman Show"
['http://themogh.org/cg_pix/nv/31337.jpg'],"CG031337 Obsolete Denom: $25 Issued: 1963 Added: 2011-02-12 Last Update: 2011-02-12 Color: Green Inserts: 3 Blk, 3 Yel Mold: HCE Catalog#: N4071 Contributed by: Dennis Shoop Show"
['http://themogh.org/cg_pix/nv/41243.jpg'],CG041243 Obsolete Denom: $25 Issued: 1960s Added: 2011-08-13 Last Update: 2012-04-27 Color: Green Inserts: 3 Red Mold: H&C (CJ) Inlay: R-WHITE Catalog#: N3748 Contributed by: Terry Shaffer Show
['http://themogh.org/cg_pix/nv/73590.jpg'],CG073590 Obsolete Denom: $25 Issued: 1960s Added: 2012-05-09 Last Update: 2012-05-09 Color: Green Inserts: 3-Red Mold: H&C (CJ) Inlay: R-WHITE Catalog#: N3748.C Contributed by: Robert Storks Show
['http://themogh.org/cg_pix/nv/157433.jpg'],CG157433 Obsolete Denom: $25 Issued: 1960s Added: 2016-02-17 Last Update: 2016-03-14 Color: Green Inserts: 3 Red Mold: H&C (CJ) Inlay: R-White Catalog#: N3748.C Contributed by: Robert Storks Notched Show
['http://themogh.org/cg_pix/nv/31338.jpg'],CG031338 Obsolete Denom: $25 Issued: 1960s Added: 2011-02-12 Last Update: 2012-05-09 Color: Green Inserts: 3-Yellow 3-Black Mold: HCE Inlay: R-WHITE Catalog#: N4071.C Contributed by: Robert Storks Canceled w/ &#039B' Show
['http://themogh.org/cg_pix/nv/31339.jpg'],CG031339 Obsolete Denom: $25 Issued: 1960s Added: 2011-02-12 Last Update: 2011-12-11 Color: Green Inserts: 3 sxs Ye/Bk Mold: HCE Inlay: R-White Catalog#: N4071.C2 Contributed by: Alex Cilento Canceled w/ 'ZAB' Show
['http://themogh.org/cg_pix/nv/030838.jpg'],CG030838 Obsolete Denom: $25 Issued: 1970s Added: 2011-02-05 Last Update: 2020-07-01 Color: Green Inserts: 6-Dk Green Mold: DieCar Inlay: CIC-Silver Catalog#: N1442 Contributed by: Steve Clark Spun coin Show
['http://themogh.org/cg_pix/nv/57506.jpg'],CG057506 Obsolete Denom: $25 Issued: 1980s Added: 2011-12-11 Last Update: 2019-08-23 Color: Green Inserts: 6 Gn Mold: Die4Suit (LOT) Inlay: CIC-Silver Catalog#: N1053 Contributed by: Alex Cilento Show
['http://themogh.org/cg_pix/nv/31343.jpg'],"CG031343 Obsolete Denom: $100 Issued: 1963 Added: 2011-02-12 Last Update: 2011-02-12 Color: BLACK Inserts: 3 Crm, 3 Red Mold: HCE Catalog#: N1438 Show"
['http://themogh.org/cg_pix/nv/51149.jpg'],CG051149 Obsolete Denom: $100 Issued: 1963 Added: 2011-10-25 Last Update: 2011-12-11 Color: BLACK Inserts: 3 Crm Mold: H&C (CJ) Catalog#: V2253 Contributed by: Alex Cilento Show
